merchant_id,order_id,product_category,product_price,weight_kg,return_reason,days_since_purchase,distance_km,customer_return_count_90d,order_value_ratio,fraud_score,inspection_status,previous_refurb_count,disposition
m_12,d3d76bdf-98bc-4866-97b5-d7199f7907e9,clothing,35.86,0.771,size_issue,2,3.28,0,1.02,0.02,not_inspected,0,resell
m_14,65b2dd4d-4d6c-4fee-b105-f672263d45c0,accessory,39.41,0.652,defective,7,41.96,0,0.65,0.071,not_inspected,0,recycle
m_18,ccecdf6e-d59b-4be3-897f-1c2a94a6dec3,home,43.26,0.504,changed_mind,7,48.59,0,0.72,0.023,ok,0,returnless
m_8,e4561aa7-20ba-47e1-b0ff-e863b6d723eb,home,26.81,0.538,not_as_described,5,2.51,0,0.83,0.162,not_inspected,0,donate
m_17,34e68f28-8d00-40f3-8b74-b5bebc907f80,clothing,107.61,0.169,late_delivery,19,105.77,1,1.38,0.124,ok,0,recycle
m_13,01e073f2-1cac-485c-b2c3-da103017fdfb,clothing,64.23,0.512,size_issue,1,95.31,0,1.27,0.071,not_inspected,0,resell
m_16,efdf6a88-fd34-4f0b-996a-a6918cee0bc4,clothing,49.05,1.351,defective,4,63.2,0,1.43,0.043,not_inspected,0,recycle
m_11,76c1e7a6-1278-4e2c-bc52-ec6bdb3b316d,home,52.06,0.786,late_delivery,4,73.09,0,0.72,0.004,not_inspected,0,resell
m_14,c5fa37ad-9a42-483f-bb29-7048343feb2b,accessory,69.31,0.881,size_issue,8,47.56,0,0.65,0.065,damaged,0,recycle
m_7,aae89770-575b-45f9-9417-7a34233ddfd5,accessory,105.5,0.555,changed_mind,1,38.47,0,0.55,0.07,ok,0,resell
m_17,5b4a0eb9-f4e2-4eec-885b-57358ba4a029,electronics,227.63,0.296,not_as_described,2,80.57,0,1.64,0.045,not_inspected,0,refurbish
m_15,bd7debef-67ec-4aea-82fd-df180926ee0d,home,24.06,0.689,not_as_described,0,43.42,0,1.03,0.0,not_inspected,0,donate
m_14,9686b661-7fe3-4183-9a3f-688efea93d61,clothing,58.08,1.134,changed_mind,12,9.92,0,0.53,0.039,ok,0,resell
m_8,b6cd22f5-bdab-4f3f-af41-07348d13e339,accessory,151.69,0.626,late_delivery,20,15.05,0,1.03,0.066,ok,0,refurbish
m_12,a342a10d-aff6-45d6-91d3-53f4691370e2,home,56.86,0.58,size_issue,0,68.47,0,0.57,0.341,not_inspected,0,resell
m_17,9846c59b-f20c-4710-9154-94d7496bfa4b,electronics,236.53,1.043,not_as_described,13,27.47,0,1.69,0.057,not_inspected,0,refurbish
m_8,5da5ca03-ea5d-4388-b054-9230f80986ef,home,185.9,0.748,size_issue,1,35.48,0,1.52,0.038,not_inspected,0,refurbish
m_7,4a64f494-c264-4cb7-8eda-e2c4c96b4b88,electronics,270.63,1.004,late_delivery,1,17.63,1,0.52,0.045,not_inspected,0,refurbish
m_16,59841827-b65c-4f73-932b-2efa904c616b,electronics,367.82,1.091,late_delivery,3,93.09,1,0.84,0.142,damaged,0,refurbish
m_8,3a92c1b7-906c-4400-b52b-778b6da5ddaf,clothing,11.24,0.992,defective,6,70.56,0,1.21,0.015,ok,0,recycle
m_16,975fc3f1-1cf7-4fa6-ae52-b2f229e6d8a7,accessory,62.48,0.106,not_as_described,6,53.18,0,0.75,0.071,missing_parts,0,resell
m_4,9aadf135-f9ef-4dea-9a70-5d6b909f6fe7,book,44.15,0.753,changed_mind,1,55.63,0,0.51,0.098,damaged,0,recycle
m_11,264a7c7d-2534-4e37-aa48-10ee4b116417,electronics,169.27,0.766,late_delivery,0,9.3,1,1.05,0.155,not_inspected,0,refurbish
m_13,18f272ee-7dde-4e90-83b0-67f0663aa0a0,clothing,61.4,1.524,changed_mind,2,29.05,0,0.72,0.188,ok,0,recycle
m_2,b89e8e1d-0ba4-4cde-9ee2-e61aade71fad,clothing,31.1,1.144,defective,1,54.43,1,1.43,0.286,ok,0,recycle
m_5,dfe8df3d-ace6-4acf-923d-219f8aad41c2,electronics,1399.27,0.952,changed_mind,17,0.62,0,0.72,0.109,damaged,0,refurbish
m_9,8aa81e71-9894-4328-baa3-057ca492a52c,electronics,546.34,0.9,defective,11,40.12,4,1.6,0.513,ok,0,refurbish
m_10,d24e945f-35fa-4837-82e8-609d81cc2e8b,clothing,34.14,0.933,not_as_described,3,72.01,0,1.84,0.15,not_inspected,0,resell
m_2,5ca7f2ca-aa94-46c7-9b8e-50c25883e7de,book,67.51,0.334,not_as_described,2,82.43,0,1.5,0.053,damaged,0,recycle
m_15,58e8ab3f-a019-4548-82fd-9f05080aadc7,home,37.67,1.37,changed_mind,9,54.48,0,0.7,0.027,ok,0,returnless
m_14,491528c6-c6d1-4e44-9c44-7844230a8d1e,book,150.88,0.167,defective,1,68.85,0,0.76,0.035,ok,0,refurbish
m_16,a2eb7fd2-8fd0-4506-92fc-9d4f1696fa93,electronics,447.86,0.626,late_delivery,4,90.4,1,1.28,0.071,not_inspected,0,refurbish
m_20,173b558e-56a9-469b-984c-20348c61b3ed,electronics,160.19,0.637,changed_mind,9,95.86,0,1.32,0.013,not_inspected,0,refurbish
m_13,67d9478b-2ab8-450a-bcd8-4479bf3d8574,book,20.77,0.392,size_issue,9,61.7,0,1.97,0.098,ok,0,resell
m_20,b1820f76-6a44-42c1-b4de-dcea3d6d63b0,book,84.08,0.569,changed_mind,1,55.82,0,1.78,0.258,not_inspected,0,resell
m_8,851c461e-6373-44a7-b9b8-18abbbf11582,accessory,36.74,0.483,changed_mind,3,48.26,1,1.03,0.0,not_inspected,0,returnless
m_1,36a9f38c-ed3e-4c47-8b34-ac330a7cd8a9,clothing,123.09,1.358,size_issue,3,91.17,1,1.63,0.044,ok,0,resell
m_5,1f6dabc4-1731-4251-bcd6-8be5bd03f2c7,electronics,144.88,0.269,late_delivery,1,113.52,2,1.02,0.007,ok,0,recycle
m_13,ac98d584-5d15-4e7a-a2be-6651a65277d1,clothing,21.04,1.08,size_issue,8,35.72,0,1.66,0.059,damaged,0,recycle
m_20,3837f1ec-a30d-434b-99ce-e4c6d193935e,home,41.38,1.118,not_as_described,2,132.07,0,0.89,0.038,ok,0,resell
m_3,b7a9b79c-6f1f-4f96-80c6-c534427c61af,clothing,79.3,1.452,not_as_described,1,43.05,1,1.01,0.008,not_inspected,0,recycle
m_8,78a09c61-09f6-4b68-a5fd-04647bc22465,accessory,97.22,0.895,defective,14,56.84,0,0.68,0.008,ok,0,recycle
m_12,1e6ccfcf-869e-4e55-9648-67cc81fbc8bc,accessory,136.59,0.57,defective,31,82.82,0,1.51,0.134,not_inspected,0,recycle
m_14,1f877739-a7cf-4743-b8a3-0495f3764d64,home,16.08,0.385,changed_mind,12,76.69,0,1.25,0.087,ok,0,returnless
m_19,e89530f4-0600-468d-8a48-75c407b4c033,electronics,126.9,0.937,defective,7,64.6,0,1.71,0.023,not_inspected,0,recycle
m_11,5a8190a2-06d2-4983-8508-92eade6d38a3,electronics,273.26,1.205,defective,5,63.6,1,1.12,0.003,damaged,0,refurbish
m_13,53d370c5-23b9-43c7-b48f-4fe05c71b1c8,electronics,357.47,0.944,defective,5,36.94,0,1.46,0.019,not_inspected,1,refurbish
m_17,f2ddcd84-c04b-4532-ae8a-c658853917c6,clothing,106.88,0.379,changed_mind,10,66.84,0,1.93,0.128,not_inspected,0,resell
m_18,94bde096-d21b-4fde-b951-17b85ca7be19,electronics,146.45,1.161,not_as_described,4,11.67,0,0.92,0.002,not_inspected,0,resell
m_15,4c672763-37c3-4718-b960-bf9ff1fc8489,accessory,85.58,0.881,not_as_described,9,20.23,0,1.91,0.043,ok,0,recycle
m_18,8fdee699-b289-41fc-ac99-66895fbc500f,home,46.05,0.351,late_delivery,4,50.13,0,1.05,0.049,not_inspected,0,resell
m_17,f95b4304-717e-4e60-b418-5c0d971ae4fb,clothing,51.53,1.83,not_as_described,0,39.44,0,1.79,0.003,not_inspected,0,resell
m_3,f9f29599-ece8-474b-a053-d93cd38afe67,accessory,66.91,0.625,not_as_described,7,42.22,0,1.02,0.363,not_inspected,0,resell
m_19,e1dea274-1fec-4467-8bb5-7a07cf5bb6ea,accessory,18.35,0.162,not_as_described,4,85.71,0,1.37,0.109,not_inspected,0,donate
m_9,3d84c497-70cc-4cc9-adf3-65f9a88828f0,book,34.82,0.148,changed_mind,0,15.2,0,1.48,0.044,not_inspected,0,returnless
m_17,ce9e7cd0-55d1-4aea-9a01-386b6cd2a665,book,66.71,0.497,not_as_described,6,88.33,0,1.05,0.002,missing_parts,0,resell
m_8,281f77ae-11c3-4bdc-a71a-2e58ad39bedb,book,44.65,0.253,changed_mind,4,31.77,2,1.96,0.059,damaged,0,recycle
m_3,61c2a572-e5ef-4859-b022-f7c0d4d0473b,clothing,122.12,0.856,defective,0,27.71,2,1.74,0.096,damaged,0,recycle
m_14,cabfafae-71a6-44a6-bf66-e0a17623b19b,book,19.57,0.483,not_as_described,7,61.72,0,1.72,0.024,ok,0,resell
m_17,162698e0-0948-4dfd-b771-addae8b217d9,book,18.38,0.692,size_issue,0,47.11,0,1.53,0.109,not_inspected,0,resell
m_11,8ef750ef-69ba-43d5-bc9b-b126ac9a9f88,clothing,61.48,0.327,size_issue,14,20.76,0,1.87,0.144,not_inspected,0,donate
m_16,cc9cd03f-bdd0-44bb-92a1-fd2273323cf1,home,70.25,0.585,late_delivery,4,68.3,0,1.02,0.058,damaged,0,recycle
m_2,7a804916-5a1b-42b7-988e-9b0d5f6f6438,clothing,39.12,0.128,size_issue,1,94.45,1,1.96,0.037,not_inspected,0,donate
m_2,7ad62cc9-b679-450e-a51c-2fbad41f8146,clothing,39.3,0.427,defective,19,63.77,0,0.63,0.02,not_inspected,0,recycle
m_13,78945578-154a-4644-8391-69a8ea4783f3,electronics,435.8,1.167,size_issue,1,42.04,1,1.99,0.342,ok,0,resell
m_1,0c1178b3-a5e8-4f39-b051-c6a166402804,electronics,383.91,1.312,size_issue,1,47.15,0,0.69,0.023,not_inspected,0,refurbish
m_5,ef154542-bef9-4b26-a639-535b6e666a16,accessory,37.88,0.395,size_issue,2,48.2,0,1.06,0.012,not_inspected,0,resell
m_7,0b6912f0-6cf5-40e0-9005-ee6b92492199,book,58.05,0.344,defective,5,61.03,0,0.55,0.203,not_inspected,1,recycle
m_11,5699a88a-6ca3-4f3c-b501-42d2125aec0b,electronics,210.4,0.828,not_as_described,2,61.94,0,0.77,0.066,missing_parts,0,resell
m_7,835cd3c8-f662-4249-a06b-a48ea3b2fbad,book,82.42,0.119,not_as_described,13,52.95,0,1.45,0.216,not_inspected,0,resell
m_2,eb3dde0a-b1d1-4e4b-9249-d815cda8c003,electronics,357.1,0.482,defective,9,72.82,1,0.7,0.101,damaged,0,refurbish
m_20,7161b339-bfce-4651-bb9a-9e3ef99140e2,electronics,181.67,1.158,late_delivery,6,2.78,1,0.76,0.154,not_inspected,0,refurbish
m_15,139c3124-6ff2-4f90-b1b7-6f74e9ea2401,accessory,141.65,1.017,not_as_described,3,100.35,0,0.5,0.004,not_inspected,0,resell
m_10,73e0350e-5e11-4517-97df-7a700efb81c0,accessory,72.65,0.809,defective,3,63.96,0,1.77,0.01,ok,0,recycle
m_8,e28554e7-77b7-4566-9855-a660aa8bf842,accessory,41.31,1.262,defective,1,22.74,0,1.15,0.002,not_inspected,0,recycle
m_18,5c49518b-4d8d-4f35-b05e-46788d40576b,home,43.62,0.096,size_issue,2,33.56,1,0.77,0.032,not_inspected,0,resell
m_2,3bb18e4b-705d-48f4-ab75-80a911c089d2,accessory,37.75,0.564,not_as_described,5,79.11,1,0.57,0.015,ok,0,recycle
m_9,3b1ef522-aada-4e41-861a-cb20fbaf6b78,accessory,90.32,1.181,not_as_described,4,91.28,0,1.15,0.051,not_inspected,1,recycle
m_3,02e1843d-49d5-41ed-b3fa-4d5bdd1a880b,clothing,34.63,0.01,changed_mind,15,110.74,0,1.02,0.02,not_inspected,0,returnless
m_18,1874fd2e-9329-469f-a7e8-f212fcb917e5,clothing,29.18,0.4,changed_mind,5,40.09,0,0.56,0.109,not_inspected,0,returnless
m_3,4a9e9327-eb8b-4759-888b-c8a2b816e118,electronics,121.63,1.219,late_delivery,1,70.9,0,1.86,0.013,ok,0,recycle
m_14,9fef4942-1d66-41a4-af95-b0cfa1561ada,clothing,181.36,0.084,not_as_described,20,39.27,0,1.03,0.108,ok,0,refurbish
m_19,87ad8fac-828b-47c3-9044-84a5915d1040,accessory,12.11,1.345,defective,4,42.92,0,0.68,0.082,not_inspected,0,recycle
m_9,7fe55a90-4ec4-4e8f-850a-25e7fce8dc8a,home,24.31,0.459,changed_mind,2,82.24,1,1.69,0.169,damaged,0,recycle
m_8,47ce7a88-a66e-4c87-aaec-bb76d5a07339,book,79.17,0.5,defective,9,45.46,0,1.58,0.003,damaged,1,recycle
m_12,b55909a8-4abe-49a3-8cae-bc8cd41f6916,electronics,175.36,0.631,defective,2,60.72,2,1.03,0.008,not_inspected,0,refurbish
m_8,10769229-7c6c-403c-9095-906cc85ac4bd,accessory,66.57,0.767,not_as_described,1,61.61,0,0.9,0.013,ok,0,recycle
m_7,e38f481b-7fb0-4838-89b1-429fae419747,electronics,461.39,1.247,late_delivery,1,12.15,0,1.25,0.071,not_inspected,0,resell
m_10,7b814a1b-d16d-4d2e-b565-dc5d06e30fbe,accessory,32.66,0.602,changed_mind,0,11.61,0,0.99,0.012,ok,0,returnless
m_4,7bf26f15-ffad-4c47-b098-021c4c87e5e9,clothing,25.37,1.307,defective,19,58.24,0,1.55,0.157,not_inspected,0,recycle
m_20,ae9ba38f-939f-4cfa-a47d-8776405e0246,home,25.42,0.824,not_as_described,0,67.28,1,1.39,0.048,ok,0,donate
m_12,0994a4cd-0d73-4431-861c-3aaf0a46600d,clothing,6.88,0.633,changed_mind,15,70.86,0,1.19,0.02,missing_parts,0,returnless
m_16,97e01486-50e6-4e96-930f-23333ac007b1,electronics,552.06,1.561,defective,6,60.7,0,1.24,0.011,not_inspected,0,refurbish
m_4,d26c1873-3cc8-41eb-bedf-af023dd1f6bb,book,43.61,0.786,changed_mind,1,61.09,0,1.57,0.213,ok,0,returnless
m_5,4087e343-301b-48c4-8820-5c21ec86737f,accessory,52.51,0.715,changed_mind,10,32.54,0,1.1,0.047,not_inspected,1,resell
m_7,54fa565d-fb7e-4de2-bafb-8a561e7b015f,accessory,37.64,0.665,late_delivery,0,49.36,0,1.91,0.051,ok,0,recycle
m_17,16b6f2d1-92a5-4366-8435-ba289b4c736d,book,46.76,1.047,not_as_described,5,49.13,0,1.57,0.27,not_inspected,0,resell
m_13,4f0b8685-3549-4545-9013-3426b312933c,home,100.65,1.062,defective,0,34.54,0,1.27,0.099,not_inspected,0,recycle
m_6,a7bf6ae3-b6eb-4bc8-9ac9-e64043a8d639,clothing,173.79,0.822,changed_mind,9,66.08,0,0.51,0.316,damaged,0,refurbish
m_14,89ccc660-653e-4847-a92b-ccca5ae29179,accessory,44.38,1.031,not_as_described,1,106.01,0,0.7,0.019,not_inspected,0,recycle
m_17,4be4e584-2f8a-453e-bcc3-0a5afe8c08ab,book,25.01,0.754,changed_mind,10,66.14,2,0.91,0.013,not_inspected,0,returnless
m_7,248d4c2e-854d-40d1-a652-6f08b8879bec,electronics,768.73,1.068,late_delivery,19,32.54,0,1.38,0.023,ok,0,refurbish
m_13,66c8a597-de38-4bd5-9c70-99d8648fff86,book,103.71,0.962,changed_mind,7,24.68,1,0.7,0.096,not_inspected,0,resell
m_20,e05e4ce8-5390-44d8-bda0-c6ba39b5e3b0,home,27.39,1.14,not_as_described,9,48.03,0,0.97,0.136,not_inspected,0,donate
m_10,f7a9d662-a655-460b-973b-ad2092d99715,accessory,27.83,1.155,late_delivery,30,14.86,0,1.32,0.091,not_inspected,0,donate
m_11,ba7e741e-959c-4ddd-a563-be006913ce74,accessory,29.92,1.05,late_delivery,12,47.57,0,1.19,0.152,not_inspected,0,donate
m_11,481bb438-36a0-4a8e-a1a9-54059663f786,accessory,24.8,0.472,late_delivery,17,44.64,0,1.69,0.046,not_inspected,1,donate
m_15,6e25ee28-31cc-4490-be31-841050f09a88,home,47.09,0.892,late_delivery,0,51.71,0,1.86,0.11,not_inspected,0,resell
m_20,53e07a17-0e48-4a13-8897-9b889f8d9ce1,clothing,55.91,0.572,changed_mind,3,24.43,1,1.9,0.204,not_inspected,0,recycle
m_18,34a9671f-680a-42ec-930c-e5a85b055551,book,15.13,0.951,changed_mind,1,67.18,0,1.5,0.129,not_inspected,0,returnless
m_18,3cbe8a6c-4150-42f0-b1dd-3e3d9fe53030,clothing,149.75,0.428,late_delivery,15,31.9,1,0.86,0.028,not_inspected,0,resell
m_3,952a1b43-17bd-462c-a139-6137130836e0,electronics,854.38,0.688,size_issue,3,68.74,2,0.56,0.018,not_inspected,0,refurbish
m_4,783cc899-9ca2-4fa6-92bd-b1b94aa865c3,home,41.52,0.663,defective,0,26.81,0,0.62,0.1,ok,0,recycle
m_19,6ec4bc27-f683-42dd-b4ef-53536c308b49,book,48.16,0.896,size_issue,8,76.1,0,0.87,0.202,not_inspected,0,resell
m_5,d82e21d9-b040-444d-a003-8877adf8bf87,clothing,99.9,0.01,late_delivery,1,33.79,0,0.51,0.019,not_inspected,0,recycle
m_12,0a593b5f-e63b-4bf6-8723-219279572120,accessory,156.09,0.432,size_issue,1,55.15,0,1.04,0.001,damaged,1,refurbish
m_3,44422e15-8da5-4a03-ab40-d71fee7126a2,electronics,314.22,1.893,late_delivery,17,35.79,0,0.58,0.091,not_inspected,0,refurbish
m_2,17a9500c-ef11-4a0d-bb68-26501b4ee2ac,electronics,516.35,1.937,size_issue,5,85.95,0,1.98,0.145,not_inspected,0,resell
m_1,e8a3b559-96d4-4bb5-ae1e-7b48e416153f,electronics,627.8,1.054,size_issue,6,17.85,0,1.21,0.218,ok,0,refurbish
m_20,d4e4a634-b6ff-4151-aa80-fe6fe51ce6e8,accessory,45.11,1.595,not_as_described,7,49.26,1,1.56,0.183,not_inspected,0,resell
m_18,ed73db0b-5cd9-47d6-b73a-4fb8cd263725,clothing,70.68,0.04,late_delivery,5,60.93,1,1.39,0.219,damaged,0,recycle
m_2,4cf5a36c-d793-4774-b2fc-119f3204142b,book,29.57,0.48,size_issue,5,47.23,0,1.22,0.023,ok,0,resell
m_19,e0156d58-7e70-4c06-8dd4-a1dc9a830896,clothing,51.26,0.565,defective,12,64.95,0,1.34,0.164,ok,0,recycle
m_5,98eb1621-ea69-4f66-a5fd-4800d3ed32c2,clothing,94.66,0.387,defective,8,36.73,0,1.04,0.011,not_inspected,0,recycle
m_17,2ed60878-496b-45ac-acc7-de810abac5cd,home,40.68,0.01,defective,0,53.25,0,1.17,0.01,not_inspected,0,recycle
m_6,a0355ffa-6b7a-4536-9ca2-f6da59953ae8,book,31.14,0.919,defective,4,91.78,0,0.99,0.151,not_inspected,0,recycle
m_20,7b850664-7dd5-4467-8441-78dd270fe237,accessory,204.59,0.839,defective,5,67.54,0,0.83,0.31,not_inspected,0,refurbish
m_6,79d2443d-7585-4c7a-9d56-5203169571ef,home,132.96,0.984,not_as_described,0,77.41,1,1.95,0.006,missing_parts,0,recycle
m_7,a2a56160-dd89-4be7-b03f-b61996b6d8e0,clothing,55.86,0.755,not_as_described,1,56.27,1,1.59,0.064,not_inspected,0,recycle
m_6,a758e686-dc65-4b3c-9e22-763566287437,electronics,548.46,0.476,late_delivery,5,66.84,0,1.29,0.037,not_inspected,0,resell
m_16,9142d3a2-8ea8-43d4-ae20-007c763a7241,electronics,472.36,1.62,defective,0,33.53,0,1.35,0.082,ok,0,refurbish
m_9,7c9d66fa-25f0-4b9f-b157-0851c7e4c7a1,clothing,89.73,1.025,defective,6,45.61,0,1.37,0.11,damaged,0,recycle
m_14,b648f4a6-43ee-46af-a167-8f728e2a845a,clothing,43.55,0.836,changed_mind,32,28.95,0,0.61,0.103,ok,0,returnless
m_19,6943f8d1-a093-4e4c-996e-ee248c15fe63,clothing,30.52,0.351,size_issue,7,49.14,0,0.52,0.081,ok,0,donate
m_10,26b365a7-1230-4d51-b8e3-f3b95e5b8d2f,book,107.82,0.9,size_issue,6,7.35,0,1.01,0.008,not_inspected,0,resell
m_3,8f5ccb47-f4e5-469a-89bb-d442f5dea6cc,electronics,508.92,0.633,size_issue,9,40.43,0,0.96,0.016,not_inspected,0,refurbish
m_20,bbe95c1f-5340-43f2-91e7-552ab8de368d,home,40.54,1.29,size_issue,4,2.69,0,1.69,0.148,not_inspected,0,resell
m_16,036945af-b0fd-4104-8417-034700913dfa,home,14.28,0.382,changed_mind,4,78.93,1,1.28,0.08,ok,0,returnless
m_18,11148332-12e8-4344-851e-c0adaefdab68,home,35.52,0.946,defective,28,30.66,1,0.9,0.181,ok,0,recycle
m_10,75dcfc05-e4ba-4ebe-bd97-33e38991a5dd,book,32.77,0.484,not_as_described,0,16.9,0,0.91,0.073,not_inspected,1,resell
m_11,9a76c483-baab-4c69-8afe-c70925a5b358,home,32.15,0.563,size_issue,17,47.13,0,1.38,0.003,not_inspected,0,recycle
m_14,fe7cb767-ad0b-4212-9121-cd1bf8cb176d,electronics,901.64,0.794,size_issue,11,61.95,1,1.66,0.019,not_inspected,0,refurbish
m_14,070c24d1-dc46-4e13-bd5b-1312be990122,accessory,101.99,0.546,late_delivery,3,20.48,1,1.6,0.042,ok,0,recycle
m_9,dd66d176-4f1b-4154-a97f-b6c064992457,home,67.02,0.044,late_delivery,13,43.59,1,1.74,0.012,not_inspected,0,resell
m_18,a5b58abc-f0ad-49e4-bf0c-afb720324843,accessory,42.09,0.511,not_as_described,6,10.34,0,1.95,0.194,ok,0,resell
m_14,8de1c5b4-fd63-4b84-b9e1-c529b448ddb6,clothing,31.44,0.01,size_issue,1,93.47,0,0.63,0.019,ok,0,resell
m_7,6bf96e2b-ca36-4f46-8b52-1fe6db18ca68,clothing,143.74,0.73,changed_mind,2,43.57,0,1.73,0.102,ok,0,resell
m_17,2ff0b1d1-ffc1-431f-b455-d7723b900a21,book,90.95,0.775,changed_mind,1,51.57,1,1.94,0.008,ok,0,resell
m_15,61aeead8-8c33-4351-89a5-9cf458113aa6,home,33.66,0.796,not_as_described,5,40.81,0,1.41,0.075,not_inspected,0,resell
m_1,dff3116c-42cf-4dca-9356-8cb961ba7bd4,book,23.99,0.832,size_issue,3,50.74,0,1.25,0.037,not_inspected,0,resell
m_6,7b0abb4a-0bb6-41f1-980f-288bb8be3137,accessory,105.03,1.403,late_delivery,6,71.24,2,0.52,0.128,not_inspected,0,resell
m_9,45e29e54-6a59-46d9-a14c-0933ca009975,book,76.98,0.341,late_delivery,6,38.28,0,1.56,0.004,not_inspected,0,resell
m_14,2adb882f-aac1-4580-b637-2340967ded52,home,23.53,0.496,not_as_described,16,76.38,0,1.84,0.012,damaged,1,recycle
m_2,8ddd7c71-979e-4d03-bdc9-c1dacc55224f,accessory,122.96,0.317,size_issue,1,63.21,0,0.86,0.003,damaged,0,recycle
m_10,09616192-4826-49a2-9d29-beae08458b51,home,29.4,1.095,defective,4,34.03,0,1.45,0.104,ok,0,recycle
m_2,52f29556-9650-4589-bb6e-86386fa59ebe,home,73.1,1.15,defective,9,98.87,1,1.96,0.029,not_inspected,0,recycle
m_13,412a4788-4dad-4171-8062-0fac41669f9e,accessory,37.16,1.013,not_as_described,2,23.84,1,1.98,0.191,not_inspected,0,resell
m_1,44407291-8992-4b08-9207-c10390143569,book,30.96,1.219,not_as_described,2,6.49,0,1.08,0.066,ok,0,resell
m_6,a5f6f54f-6a1b-4022-9b82-c7d20e521b34,electronics,173.57,0.381,changed_mind,22,37.84,0,1.19,0.025,not_inspected,0,refurbish
m_15,5272c487-d976-4cdc-bcdd-3ea7f17535fb,accessory,41.16,0.924,not_as_described,7,58.79,0,1.85,0.134,not_inspected,0,resell
m_16,114e3676-d53d-4f75-b0b4-e89bde16da7f,book,45.09,0.554,not_as_described,5,51.56,1,1.83,0.119,damaged,0,recycle
m_12,bce54050-a454-4681-8df4-cd6e289fe06d,clothing,28.41,0.438,late_delivery,2,7.25,0,1.23,0.101,not_inspected,0,donate
m_1,bcfda741-1557-45d9-b0e4-178d36d8e6a3,electronics,414.24,0.973,not_as_described,1,111.06,0,0.54,0.092,not_inspected,0,refurbish
m_18,07021755-9b1a-4c23-815b-d1ca2a9b5bd8,electronics,682.18,0.906,changed_mind,0,53.98,0,0.88,0.211,not_inspected,0,refurbish
m_5,0bcdc0e5-9329-495b-9daf-39cc9b0dae30,home,62.41,0.442,defective,26,54.89,0,1.57,0.106,not_inspected,0,recycle
m_1,9cfccd31-3052-47d7-889b-416210df3e66,electronics,568.42,1.266,size_issue,1,8.45,0,1.7,0.329,missing_parts,0,refurbish
m_7,43d941a1-8a6b-4b85-af7d-2ccbd3887d7c,clothing,23.22,0.016,late_delivery,4,48.14,0,1.35,0.138,not_inspected,0,donate
m_5,095b20e4-ac4d-4527-bef7-911304fdc3d6,home,74.26,0.583,not_as_described,15,47.93,0,0.67,0.001,damaged,0,recycle
m_8,a36d822f-f7a2-4d45-b451-ef4010f43a6e,book,40.76,1.201,late_delivery,4,66.61,1,0.54,0.144,not_inspected,0,resell
m_11,d7dc7afe-3737-40b9-824c-986bd7e78335,clothing,25.74,0.677,changed_mind,7,79.76,0,1.89,0.066,ok,0,returnless
m_4,3efbe3b8-7834-4c65-958d-6bce199cc07b,clothing,87.18,0.446,defective,12,38.22,0,1.12,0.064,ok,0,recycle
m_12,b45efc72-403b-4995-9b81-048546d925b3,electronics,165.91,0.636,not_as_described,2,62.39,0,1.66,0.001,not_inspected,0,refurbish
m_6,1c4c9a88-649b-4ca1-b166-5a01ef6091b8,accessory,102.91,0.01,defective,3,54.65,0,0.55,0.047,not_inspected,0,recycle
m_15,6abd2b95-8ee2-4bde-9d6d-a99afb6e679c,book,21.6,0.82,size_issue,0,21.59,0,0.79,0.052,not_inspected,0,resell
m_13,70c117e4-e749-4531-8a54-4a486e6f4cbe,home,73.9,1.143,not_as_described,6,74.27,1,1.34,0.059,not_inspected,0,recycle
m_2,74782888-83d1-4257-b2b5-f71af9e4e1d1,clothing,33.11,0.685,size_issue,5,21.87,1,1.31,0.022,not_inspected,0,resell
m_17,7ffdd9a0-c95c-409c-899d-7791bf9196d0,accessory,99.52,0.201,size_issue,6,56.03,0,1.54,0.02,not_inspected,0,recycle
m_12,dafd6773-9269-47a0-a9d6-d5ca271e3b59,clothing,42.55,0.883,late_delivery,4,27.9,0,1.03,0.011,ok,0,resell
m_3,406217b0-adba-4227-9020-37db2345624c,home,71.58,0.75,size_issue,0,36.0,0,0.9,0.219,not_inspected,0,recycle
m_20,cf252a13-8640-444d-b292-8da0de8992f3,home,74.88,1.119,changed_mind,0,51.41,0,1.51,0.202,missing_parts,0,resell
m_4,08172570-f0cb-46cd-93b5-a4315ac35cdd,electronics,147.05,0.654,late_delivery,8,72.77,0,1.12,0.045,not_inspected,0,recycle
m_10,805487b7-60cf-4372-a385-0796615a1f1b,electronics,95.71,1.189,changed_mind,6,39.22,2,1.72,0.018,ok,0,recycle
m_8,428accb2-718f-47af-a9be-95639fcfde8c,home,22.49,0.324,size_issue,7,17.61,0,1.16,0.005,not_inspected,0,donate
m_14,39cbd770-cc24-4ba5-8b91-1540e4f2287c,book,78.35,0.593,defective,6,79.31,1,1.45,0.238,damaged,0,recycle
m_4,5aafe4dc-de88-41cc-ad75-26a681edbd16,clothing,53.76,0.382,changed_mind,14,77.81,1,1.3,0.141,not_inspected,0,recycle
m_15,fe906b9b-1f37-4787-b827-84e0846139a5,book,33.85,0.688,changed_mind,13,29.41,1,1.47,0.0,not_inspected,0,returnless
m_5,10572596-6c7c-432c-b83f-da3cbd2d5d49,home,33.14,0.591,changed_mind,1,68.39,0,1.27,0.003,not_inspected,0,returnless
